0,269,3,"{""text"":""codysmile11""}";"{""text"":""was here ""}";"{""text"":""Hi XinXiaoXiin""}";"{""text"":""""}",black,false
121,9,129,"{""extra"":[{""text"":""AIR""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
2,209,151,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
0,208,155,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
2,209,159,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
2,209,157,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
2,209,158,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
25,86,157,"{""text"":""wwwwwwa""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
147,17,149,"{""text"":""       ""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
172,219,145,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
185,152,150,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
282,9,152,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
283,9,152,"{""extra"":[{""text"":""d""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
1,210,163,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""30 Aug 2023""}",black,false
3,96,162,"{""extra"":[{""text"":""who took the bait""}],""text"":""""}";"{""extra"":[{""text"":"":thinking:""}],""text"":""""}";"{""extra"":[{""text"":""-quack 22/12/24""}],""text"":""""}";"{""extra"":[{""text"":""ign: Quackitiy""}],""text"":""""}",black,false
29,91,161,"{""extra"":[{""text"":""breithan""}],""text"":""""}";"{""extra"":[{""text"":"":catflushed:""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
52,98,175,"{""extra"":[{""text"":""rip""}],""text"":""""}";"{""extra"":[{""text"":""cat flushed""}],""text"":""""}";"{""extra"":[{""text"":""angler fish""}],""text"":""""}";"{""text"":""""}",black,false
68,69,162,"{""extra"":[{""text"":""AMAZING LOL""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
67,66,164,"{""extra"":[{""text"":""UsruiousBerry39 ""}],""text"":""""}";"{""extra"":[{""text"":""bedrock city ""}],""text"":""""}";"{""extra"":[{""text"":""was here""}],""text"":""""}";"{""extra"":[{""text"":""1/15/23""}],""text"":""""}",black,false
67,66,162,"{""extra"":[{""text"":""NOO""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
66,67,163,"{""text"":""""}";"{""extra"":[{""text"":""Ninja_Walrus""}],""text"":""""}";"{""extra"":[{""text"":""Apr 5, 2023""}],""text"":""""}";"{""text"":""""}",black,false
164,61,161,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
79,3,187,"{""text"":""""}";"{""text"":""""}";"{""text"":""spawn is very""}";"{""text"":""intact under y0""}",black,false
114,7,205,"{""extra"":[{""text"":""sick""}],""text"":""""}";"{""extra"":[{""text"":""-BuilderOfNew""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
114,6,205,"{""extra"":[{""text"":""Nice Majora""}],""text"":""""}";"{""extra"":[{""text"":"":D""}],""text"":""""}";"{""extra"":[{""text"":""- Ninja_Walrus""}],""text"":""""}";"{""extra"":[{""text"":""Apr 5, 2023""}],""text"":""""}",black,false
115,6,205,"{""text"":""""}";"{""extra"":[{""text"":""havlin [ x ]""}],""text"":""""}";"{""extra"":[{""text"":""03.04.23""}],""text"":""""}";"{""text"":""""}",black,false
114,5,205,"{""text"":""Alex_99""}";"{""text"":""Oct 23, 2023""}";"{""text"":""""}";"{""text"":""Noice""}",black,false
116,7,205,"{""text"":""Ninja_Walrus""}";"{""text"":""was back again""}";"{""text"":""Oct 26, 2023""}";"{""text"":""Sub on YouTube""}",black,false
105,5,202,"{""extra"":[{""text"":""Majora's""}],""text"":""""}";"{""extra"":[{""text"":""Fish tank""}],""text"":""""}";"{""extra"":[{""text"":""Tower""}],""text"":""""}";"{""extra"":[{""text"":""15th March 2023""}],""text"":""""}",black,false
119,5,201,"{""extra"":[{""text"":""I live in a""}],""text"":""""}";"{""extra"":[{""text"":""pineapple under""}],""text"":""""}";"{""extra"":[{""text"":""the sea""}],""text"":""""}";"{""extra"":[{""text"":""MR_DUCT 4/10/23""}],""text"":""""}",black,false
115,5,205,"{""text"":""TwehT""}";"{""text"":""22/09/23""}";"{""text"":""""}";"{""text"":""""}",black,false
190,201,200,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
190,200,200,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
191,13,206,"{""extra"":[{""text"":""how are you?""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""extra"":[{""text"":""-Nasder""}],""text"":""""}",black,false
59,112,216,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
100,268,211,"{""text"":""VEA GANG""}";"{""text"":"".gg/veagang""}";"{""text"":""""}";"{""text"":""""}",black,false
218,249,212,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
3,73,237,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
3,74,237,"{""text"":""              ""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
101,267,224,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""3 Nov 2023""}",black,false
225,300,227,"{""text"":""""}";"{""text"":""Jez4 Was Here""}";"{""text"":""""}";"{""text"":""26-10-2023""}",black,false
212,19,250,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
237,54,251,"{""extra"":[{""text"":""yo17""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""extra"":[{""text"":""-Nasder""}],""text"":""""}",black,false
226,118,268,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
252,64,268,"{""text"":""NVM i have found""}";"{""text"":""more :D""}";"{""text"":"">MsBallen""}";"{""text"":""""}",black,false
56,76,272,"{""extra"":[{""text"":""GUESTs ""}],""text"":""""}";"{""extra"":[{""text"":""LODGE""}],""text"":""""}";"{""extra"":[{""text"":"":)""}],""text"":""""}";"{""extra"":[{""text"":""(KIDS TABLE)""}],""text"":""""}",black,false
71,76,272,"{""extra"":[{""text"":""GUESTs ""}],""text"":""""}";"{""extra"":[{""text"":""LODGE""}],""text"":""""}";"{""extra"":[{""text"":"":)""}],""text"":""""}";"{""extra"":[{""text"":""(KIDS TABLE)""}],""text"":""""}",black,false
56,76,274,"{""extra"":[{""text"":""GUESTs ""}],""text"":""""}";"{""extra"":[{""text"":""LODGE""}],""text"":""""}";"{""extra"":[{""text"":"":)""}],""text"":""""}";"{""extra"":[{""text"":""(KIDS TABLE)""}],""text"":""""}",black,false
71,76,274,"{""extra"":[{""text"":""GUESTs ""}],""text"":""""}";"{""extra"":[{""text"":""LODGE""}],""text"":""""}";"{""extra"":[{""text"":"":)""}],""text"":""""}";"{""extra"":[{""text"":""(KIDS TABLE)""}],""text"":""""}",black,false
56,76,275,"{""extra"":[{""text"":""GUESTs ""}],""text"":""""}";"{""extra"":[{""text"":""LODGE""}],""text"":""""}";"{""extra"":[{""text"":"":)""}],""text"":""""}";"{""extra"":[{""text"":""(KIDS TABLE)""}],""text"":""""}",black,false
71,76,275,"{""extra"":[{""text"":""GUESTs ""}],""text"":""""}";"{""extra"":[{""text"":""LODGE""}],""text"":""""}";"{""extra"":[{""text"":"":)""}],""text"":""""}";"{""extra"":[{""text"":""(KIDS TABLE)""}],""text"":""""}",black,false
80,76,274,"{""extra"":[{""text"":""Raft___1""}],""text"":""""}";"{""extra"":[{""text"":""Was here""}],""text"":""""}";"{""extra"":[{""text"":""5/17/2023""}],""text"":""""}";"{""text"":""""}",black,false
119,254,287,"{""text"":""VEA GANG""}";"{""text"":"".gg/veagang""}";"{""text"":""""}";"{""text"":""""}",black,false
291,16,286,"{""extra"":[{""text"":""yo15""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""extra"":[{""text"":""-Nasder""}],""text"":""""}",black,false
503,18,275,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
386,75,302,"{""extra"":[{""text"":""Join the""}],""text"":""""}";"{""extra"":[{""text"":""Vortex Coalition""}],""text"":""""}";"{""extra"":[{""text"":""today!""}],""text"":""""}";"{""extra"":[{""clickEvent"":{""action"":""open_url"",""value"":""https://joinvo.co""},""text"":""https://joinvo.co""}],""text"":""""}",black,false
46,64,310,"{""text"":""dmajorprobs""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""11-11-2023""}",black,false
63,69,309,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
159,71,316,"{""extra"":[{""text"":""Take A Banner""}],""text"":""""}";"{""extra"":[{""text"":""From ""}],""text"":""""}";"{""extra"":[{""text"":""TrippAxis""}],""text"":""""}";"{""extra"":[{""text"":""And His Kingdom""}],""text"":""""}",black,false
159,71,317,"{""extra"":[{""text"":""Kozy Krafting""}],""text"":""""}";"{""text"":""""}";"{""extra"":[{""text"":""TrippAxis""}],""text"":""""}";"{""extra"":[{""text"":""3/10/23""}],""text"":""""}",black,false
158,71,317,"{""extra"":[{""text"":""Pi Day 2023""}],""text"":""""}";"{""extra"":[{""text"":""oldergolder""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
167,71,316,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
167,70,317,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
167,71,317,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
167,72,316,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
167,72,317,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
167,70,316,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
0,61,334,"{""extra"":[{""text"":""this is the official""}],""text"":""""}";"{""extra"":[{""text"":""end of spawn""}],""text"":""""}";"{""extra"":[{""text"":""project atm""}],""text"":""""}";"{""text"":""""}",black,false
-7,249,338,"{""text"":""Buy rusherhack""}";"{""text"":""with code""}";"{""text"":""\""Sword\"" at""}";"{""text"":""rusherhack.org""}",black,false
295,5,346,"{""extra"":[{""text"":""yo13""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""extra"":[{""text"":""-Nasder""}],""text"":""""}",black,false
211,3,358,"{""extra"":[{""text"":""Ninja_Walrus""}],""text"":""""}";"{""extra"":[{""text"":""was here""}],""text"":""""}";"{""extra"":[{""text"":""May 11, 2022""}],""text"":""""}";"{""extra"":[{""text"":""Sub on YouTube""}],""text"":""""}",black,false
353,2,354,"{""text"":""fluffles5 was ""}";"{""text"":""here""}";"{""text"":""""}";"{""text"":""""}",black,false
293,152,377,"{""extra"":[{""text"":""trans rights""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
288,6,373,"{""extra"":[{""text"":""yo12""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""extra"":[{""text"":""-Nasder""}],""text"":""""}",black,false
270,6,399,"{""extra"":[{""text"":""yo11""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""extra"":[{""text"":""-Nasder""}],""text"":""""}",black,false
239,251,401,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""27 Oct 2023""}",black,false
360,120,412,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
365,120,413,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
380,120,413,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
394,120,412,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
96,69,417,"{""extra"":[{""text"":""dddd""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
268,6,425,"{""extra"":[{""text"":""yo10""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""extra"":[{""text"":""-Nasder""}],""text"":""""}",black,false
363,120,416,"{""extra"":[{""text"":""Built by""}],""text"":""""}";"{""extra"":[{""text"":""tosta_build""}],""text"":""""}";"{""extra"":[{""text"":""dstt/DUSTORM""}],""text"":""""}";"{""text"":""""}",black,false
380,129,429,"{""extra"":[{""text"":""w""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
404,4,422,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""31 Aug 2023""}",black,false
406,4,422,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""31 Aug 2023""}",black,false
404,4,428,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""31 Aug 2023""}",black,false
402,4,426,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""31 Aug 2023""}",black,false
402,4,425,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""31 Aug 2023""}",black,false
407,4,423,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""31 Aug 2023""}",black,false
407,4,422,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""31 Aug 2023""}",black,false
403,4,425,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""31 Aug 2023""}",black,false
403,4,423,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""31 Aug 2023""}",black,false
416,20,420,"{""extra"":[{""text"":""Built by""}],""text"":""""}";"{""extra"":[{""text"":""tosta_build""}],""text"":""""}";"{""extra"":[{""text"":""dstt/DUSTORM""}],""text"":""""}";"{""text"":""""}",black,false
420,28,416,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
501,61,429,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
391,129,436,"{""extra"":[{""text"":""Built by""}],""text"":""""}";"{""extra"":[{""text"":""tosta_build""}],""text"":""""}";"{""extra"":[{""text"":""dstt/DUSTORM""}],""text"":""""}";"{""text"":""""}",black,false
391,113,434,"{""extra"":[{""text"":""owenjohn1""}],""text"":""""}";"{""extra"":[{""text"":""was here""}],""text"":""""}";"{""text"":""""}";"{""extra"":[{""text"":""15/08/22""}],""text"":""""}",black,false
405,5,432,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""31 Aug 2023""}",black,false
392,5,436,"{""text"":""codysmile11 ☑""}";"{""text"":""was here""}";"{""text"":""""}";"{""text"":""31 Aug 2023""}",black,false
426,248,441,"{""extra"":[{""text"":""kakalsls""}],""text"":""""}";"{""extra"":[{""text"":""12.12.2020""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
433,113,434,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
426,249,443,"{""text"":""""}";"{""extra"":[{""text"":""turkler icin""}],""text"":""""}";"{""extra"":[{""clickEvent"":{""action"":""open_url"",""value"":""http://discord.gg/""},""text"":""discord.gg/""}],""text"":""""}";"{""extra"":[{""text"":""KCF5v5Z47a""}],""text"":""""}",black,false
499,111,443,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
25,36,456,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
70,255,453,"{""text"":""Если сломаешь -""}";"{""text"":""гей.""}";"{""text"":""""}";"{""text"":""""}",black,false
320,1,454,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""3 Nov 2023""}",black,false
374,1,453,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""3 Nov 2023""}",black,false
271,7,476,"{""extra"":[{""text"":""yo8""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""extra"":[{""text"":""-Nasder""}],""text"":""""}",black,false
327,4,475,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""3 Nov 2023""}",black,false
419,1,476,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""3 Nov 2023""}",black,false
184,118,481,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
394,1,480,"{""text"":""codysmile11""}";"{""text"":""was here :)""}";"{""text"":""""}";"{""text"":""3 Nov 2023""}",black,false
178,-4,499,"{""text"":""_Fledermaus""}";"{""text"":""cave house""}";"{""text"":""est.""}";"{""text"":""Oct 2023""}",black,false
290,6,500,"{""extra"":[{""text"":""yo7""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""extra"":[{""text"":""-Nasder""}],""text"":""""}",black,false
-485,65,2,"{""text"":""skdi ""}";"{""text"":""9/3/23""}";"{""text"":""GNAGNSER""}";"{""text"":""""}",black,false
-483,65,2,"{""text"":""MAKEEK OUT HERE  ""}";"{""text"":""     GANGALANG!!    ""}";"{""text"":"" 06/sept/2023""}";"{""text"":""""}",black,false
-482,64,1,"{""text"":""What the heck""}";"{""text"":""r u talking about?""}";"{""text"":""Lilgamer09""}";"{""text"":""10/6/2023""}",black,false
-438,6,15,"{""extra"":[{""text"":""Ninja_Walrus""}],""text"":""""}";"{""extra"":[{""text"":""was here""}],""text"":""""}";"{""extra"":[{""text"":""Apr 3, 2023""}],""text"":""""}";"{""extra"":[{""text"":""Sub on YouTube""}],""text"":""""}",black,false
-380,66,1,"{""text"":""BRABcraft""}";"{""text"":""was here""}";"{""text"":""11/6/2023""}";"{""text"":""""}",black,false
-380,65,1,"{""text"":""BRABcraft""}";"{""text"":""was here""}";"{""text"":""11/6/2023""}";"{""text"":""""}",black,false
-381,66,15,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-382,67,14,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-315,207,1,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-315,143,1,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-328,127,1,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-315,155,1,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-315,122,1,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-315,73,1,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-315,87,1,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-315,165,1,"{""extra"":[{""text"":""        ""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-315,181,1,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-315,196,1,"{""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-315,100,1,"{""extra"":[{""text"":"" ""}],""text"":""""}";"{""text"":""""}";"{""text"":""""}";"{""text"":""""}",black,false
-268,215,15,"{""text"":""2b2t.fi""}";"{""text"":""X: -268""}";"{""text"":""Y: 215""}";"{""text"":""Z: 15""}",black,false
-278,213,9,"{""text"":""2b2t.fi""}";"{""text"":""X: -262""}";"{""text"":""Y: 213""}";"{""text"":""Z: 9""}",black,false
